"Team","Rank","id","ye","mo","Date"
"Indonesia",162,12042,2017,12,"2017-12"
"Dominican Republic",162,12042,2017,12,"2017-12"
"Gambia",164,12042,2017,12,"2017-12"
"Guyana",165,12042,2017,12,"2017-12"
"Puerto Rico",166,12042,2017,12,"2017-12"
"Moldova",167,12042,2017,12,"2017-12"
"Fiji",168,12042,2017,12,"2017-12"
"Chad",168,12042,2017,12,"2017-12"
"Dominica",168,12042,2017,12,"2017-12"
"Nepal",171,12042,2017,12,"2017-12"
"Singapore",172,12042,2017,12,"2017-12"
"Cambodia",173,12042,2017,12,"2017-12"
"Malaysia",174,12042,2017,12,"2017-12"
"St. Vincent / Grenadines",174,12042,2017,12,"2017-12"
"St. Lucia",174,12042,2017,12,"2017-12"
"Kosovo",177,12042,2017,12,"2017-12"
"Sao Tome e Principe",178,12042,2017,12,"2017-12"
"Aruba",179,12042,2017,12,"2017-12"
"Cuba",180,12042,2017,12,"2017-12"
"Liechtenstein",181,12042,2017,12,"2017-12"
"Laos",182,12042,2017,12,"2017-12"
"Bermuda",183,12042,2017,12,"2017-12"
"Malta",184,12042,2017,12,"2017-12"
"Macau",185,12042,2017,12,"2017-12"
"Djibouti",186,12042,2017,12,"2017-12"
"Mongolia",187,12042,2017,12,"2017-12"
"Bhutan",187,12042,2017,12,"2017-12"
"Kuwait",189,12042,2017,12,"2017-12"
"Brunei Darussalam",190,12042,2017,12,"2017-12"
"Timor-Leste",191,12042,2017,12,"2017-12"
"Seychelles",192,12042,2017,12,"2017-12"
"Guam",192,12042,2017,12,"2017-12"
"American Samoa",194,12042,2017,12,"2017-12"
"Cook Islands",194,12042,2017,12,"2017-12"
"Samoa",194,12042,2017,12,"2017-12"
"Bangladesh",197,12042,2017,12,"2017-12"
"US Virgin Islands",198,12042,2017,12,"2017-12"
"Montserrat",199,12042,2017,12,"2017-12"
"Sri Lanka",200,12042,2017,12,"2017-12"
"Pakistan",201,12042,2017,12,"2017-12"
"Turks and Caicos Islands",202,12042,2017,12,"2017-12"
"Cayman Islands",202,12042,2017,12,"2017-12"
"San Marino",204,12042,2017,12,"2017-12"
"British Virgin Islands",205,12042,2017,12,"2017-12"
"Anguilla",206,12042,2017,12,"2017-12"
"Bahamas",206,12042,2017,12,"2017-12"
"Eritrea",206,12042,2017,12,"2017-12"
"Gibraltar",206,12042,2017,12,"2017-12"
"Somalia",206,12042,2017,12,"2017-12"
"Tonga",206,12042,2017,12,"2017-12"
"Germany",1,12070,2018,1,"2018-01"
"Brazil",2,12070,2018,1,"2018-01"
"Portugal",3,12070,2018,1,"2018-01"
"Argentina",4,12070,2018,1,"2018-01"
"Belgium",5,12070,2018,1,"2018-01"
"Spain",6,12070,2018,1,"2018-01"
"Poland",7,12070,2018,1,"2018-01"
"Switzerland",8,12070,2018,1,"2018-01"
"France",9,12070,2018,1,"2018-01"
"Chile",10,12070,2018,1,"2018-01"
"Peru",11,12070,2018,1,"2018-01"
"Denmark",12,12070,2018,1,"2018-01"
"Colombia",13,12070,2018,1,"2018-01"
"Italy",14,12070,2018,1,"2018-01"
"Croatia",15,12070,2018,1,"2018-01"
"England",16,12070,2018,1,"2018-01"
"Mexico",17,12070,2018,1,"2018-01"
"Sweden",18,12070,2018,1,"2018-01"
"Wales",19,12070,2018,1,"2018-01"
"Iceland",20,12070,2018,1,"2018-01"
"Netherlands",21,12070,2018,1,"2018-01"
"Uruguay",22,12070,2018,1,"2018-01"
"Tunisia",23,12070,2018,1,"2018-01"
"Senegal",24,12070,2018,1,"2018-01"
"USA",25,12070,2018,1,"2018-01"
"Northern Ireland",25,12070,2018,1,"2018-01"
"Costa Rica",27,12070,2018,1,"2018-01"
"Slovakia",28,12070,2018,1,"2018-01"
"Austria",29,12070,2018,1,"2018-01"
"Egypt",30,12070,2018,1,"2018-01"
"Paraguay",31,12070,2018,1,"2018-01"
"Republic of Ireland",32,12070,2018,1,"2018-01"
"Scotland",32,12070,2018,1,"2018-01"
"IR Iran",34,12070,2018,1,"2018-01"
"Ukraine",35,12070,2018,1,"2018-01"
"Australia",36,12070,2018,1,"2018-01"
"Serbia",37,12070,2018,1,"2018-01"
"Bosnia and Herzegovina",38,12070,2018,1,"2018-01"
"Morocco",39,12070,2018,1,"2018-01"
"Romania",40,12070,2018,1,"2018-01"
"Turkey",41,12070,2018,1,"2018-01"
"Bulgaria",42,12070,2018,1,"2018-01"
"Congo DR",43,12070,2018,1,"2018-01"
"Burkina Faso",44,12070,2018,1,"2018-01"
"Cameroon",45,12070,2018,1,"2018-01"
"Montenegro",46,12070,2018,1,"2018-01"
"Greece",47,12070,2018,1,"2018-01"
"Czech Republic",48,12070,2018,1,"2018-01"
"Bolivia",49,12070,2018,1,"2018-01"
"Ghana",50,12070,2018,1,"2018-01"
"Nigeria",51,12070,2018,1,"2018-01"
"Venezuela",52,12070,2018,1,"2018-01"
"Panama",53,12070,2018,1,"2018-01"
"Hungary",54,12070,2018,1,"2018-01"
"Jamaica",55,12070,2018,1,"2018-01"
"Japan",56,12070,2018,1,"2018-01"
"Algeria",57,12070,2018,1,"2018-01"
"Norway",58,12070,2018,1,"2018-01"
"Korea Republic",59,12070,2018,1,"2018-01"
"Albania",60,12070,2018,1,"2018-01"
"Côte d'Ivoire",61,12070,2018,1,"2018-01"
"Russia",62,12070,2018,1,"2018-01"
"Cape Verde Islands",63,12070,2018,1,"2018-01"
"Slovenia",64,12070,2018,1,"2018-01"
"Saudi Arabia",65,12070,2018,1,"2018-01"
"Guinea",66,12070,2018,1,"2018-01"
"Honduras",67,12070,2018,1,"2018-01"
"Ecuador",68,12070,2018,1,"2018-01"
"Finland",68,12070,2018,1,"2018-01"
"China PR",70,12070,2018,1,"2018-01"
"Mali",71,12070,2018,1,"2018-01"
"Zambia",72,12070,2018,1,"2018-01"
"Uganda",73,12070,2018,1,"2018-01"
"FYR Macedonia",73,12070,2018,1,"2018-01"
"Palestine",75,12070,2018,1,"2018-01"
"Syria",76,12070,2018,1,"2018-01"
"Uzbekistan",77,12070,2018,1,"2018-01"
"United Arab Emirates",78,12070,2018,1,"2018-01"
"South Africa",78,12070,2018,1,"2018-01"
"Trinidad and Tobago",80,12070,2018,1,"2018-01"
"Benin",81,12070,2018,1,"2018-01"
"Iraq",82,12070,2018,1,"2018-01"
"Guinea-Bissau",83,12070,2018,1,"2018-01"
"Luxembourg",84,12070,2018,1,"2018-01"
"Lebanon",84,12070,2018,1,"2018-01"
"Curacao",84,12070,2018,1,"2018-01"
"Haiti",87,12070,2018,1,"2018-01"
"Estonia",88,12070,2018,1,"2018-01"
"Libya",89,12070,2018,1,"2018-01"
"El Salvador",90,12070,2018,1,"2018-01"
"Armenia",90,12070,2018,1,"2018-01"
"Cyprus",92,12070,2018,1,"2018-01"
"Gabon",93,12070,2018,1,"2018-01"
"Belarus",93,12070,2018,1,"2018-01"
"Canada",95,12070,2018,1,"2018-01"
"Congo",96,12070,2018,1,"2018-01"
"Faroe Islands",97,12070,2018,1,"2018-01"
"Sierra Leone",98,12070,2018,1,"2018-01"
"Israel",99,12070,2018,1,"2018-01"
"Mauritania",100,12070,2018,1,"2018-01"
"Oman",101,12070,2018,1,"2018-01"
"India",102,12070,2018,1,"2018-01"
"Qatar",103,12070,2018,1,"2018-01"
"Georgia",104,12070,2018,1,"2018-01"
"Kenya",105,12070,2018,1,"2018-01"
"Niger",106,12070,2018,1,"2018-01"
"Zimbabwe",106,12070,2018,1,"2018-01"
"Mozambique",108,12070,2018,1,"2018-01"
"Madagascar",109,12070,2018,1,"2018-01"
"St. Kitts and Nevis",110,12070,2018,1,"2018-01"
"Namibia",111,12070,2018,1,"2018-01"
"Vietnam",112,12070,2018,1,"2018-01"
"Jordan",113,12070,2018,1,"2018-01"
"Turkmenistan",114,12070,2018,1,"2018-01"
"Nicaragua",115,12070,2018,1,"2018-01"
"Kyrgyz Republic",116,12070,2018,1,"2018-01"
"Rwanda",116,12070,2018,1,"2018-01"
"Azerbaijan",118,12070,2018,1,"2018-01"
"Korea DPR",119,12070,2018,1,"2018-01"
"New Zealand",120,12070,2018,1,"2018-01"
"Central African Republic",121,12070,2018,1,"2018-01"
"Bahrain",122,12070,2018,1,"2018-01"
"Philippines",123,12070,2018,1,"2018-01"
"Sudan",124,12070,2018,1,"2018-01"
"Malawi",124,12070,2018,1,"2018-01"
"Tajikistan",126,12070,2018,1,"2018-01"
"Togo",127,12070,2018,1,"2018-01"
"Guatemala",128,12070,2018,1,"2018-01"
"Thailand",129,12070,2018,1,"2018-01"
"Comoros",130,12070,2018,1,"2018-01"
"Latvia",131,12070,2018,1,"2018-01"
"Swaziland",132,12070,2018,1,"2018-01"
"Liberia",133,12070,2018,1,"2018-01"
"Chinese Taipei",134,12070,2018,1,"2018-01"
"Kazakhstan",135,12070,2018,1,"2018-01"
"Andorra",136,12070,2018,1,"2018-01"
"Ethiopia",137,12070,2018,1,"2018-01"
"Yemen",138,12070,2018,1,"2018-01"
"Antigua and Barbuda",139,12070,2018,1,"2018-01"
"Myanmar",140,12070,2018,1,"2018-01"
"Equatorial Guinea",141,12070,2018,1,"2018-01"
"Angola",142,12070,2018,1,"2018-01"
"Burundi",143,12070,2018,1,"2018-01"
"Hong Kong",144,12070,2018,1,"2018-01"
"Lesotho",145,12070,2018,1,"2018-01"
"Tanzania",146,12070,2018,1,"2018-01"
"Lithuania",147,12070,2018,1,"2018-01"
"Afghanistan",148,12070,2018,1,"2018-01"
"Botswana",149,12070,2018,1,"2018-01"
"Maldives",150,12070,2018,1,"2018-01"
"Solomon Islands",151,12070,2018,1,"2018-01"
"Tahiti",152,12070,2018,1,"2018-01"
"South Sudan",153,12070,2018,1,"2018-01"
"New Caledonia",154,12070,2018,1,"2018-01"
"Barbados",155,12070,2018,1,"2018-01"
"Vanuatu",156,12070,2018,1,"2018-01"
"Mauritius",157,12070,2018,1,"2018-01"
"Papua New Guinea",158,12070,2018,1,"2018-01"
"Grenada",159,12070,2018,1,"2018-01"
"Indonesia",160,12070,2018,1,"2018-01"
"Suriname",160,12070,2018,1,"2018-01"
"Dominican Republic",160,12070,2018,1,"2018-01"
"Gambia",163,12070,2018,1,"2018-01"
"Guyana",164,12070,2018,1,"2018-01"
"Nepal",165,12070,2018,1,"2018-01"
"Moldova",166,12070,2018,1,"2018-01"
"Puerto Rico",166,12070,2018,1,"2018-01"
"Fiji",168,12070,2018,1,"2018-01"
"Chad",168,12070,2018,1,"2018-01"
"Dominica",168,12070,2018,1,"2018-01"
"Belize",171,12070,2018,1,"2018-01"
"Cambodia",172,12070,2018,1,"2018-01"
"Singapore",173,12070,2018,1,"2018-01"
"Kuwait",174,12070,2018,1,"2018-01"
"Malaysia",175,12070,2018,1,"2018-01"
"St. Vincent / Grenadines",175,12070,2018,1,"2018-01"
"St. Lucia",175,12070,2018,1,"2018-01"
"Kosovo",178,12070,2018,1,"2018-01"
"Sao Tome e Principe",179,12070,2018,1,"2018-01"
"Aruba",180,12070,2018,1,"2018-01"
"Cuba",181,12070,2018,1,"2018-01"
"Liechtenstein",182,12070,2018,1,"2018-01"
"Laos",183,12070,2018,1,"2018-01"
"Bermuda",184,12070,2018,1,"2018-01"
"Malta",185,12070,2018,1,"2018-01"
"Macau",186,12070,2018,1,"2018-01"
"Djibouti",187,12070,2018,1,"2018-01"
"Bhutan",188,12070,2018,1,"2018-01"
"Mongolia",189,12070,2018,1,"2018-01"
"Brunei Darussalam",190,12070,2018,1,"2018-01"
"Timor-Leste",191,12070,2018,1,"2018-01"
"Seychelles",192,12070,2018,1,"2018-01"
"Guam",192,12070,2018,1,"2018-01"
"American Samoa",194,12070,2018,1,"2018-01"
"Cook Islands",194,12070,2018,1,"2018-01"
"Samoa",194,12070,2018,1,"2018-01"
"Bangladesh",197,12070,2018,1,"2018-01"
"US Virgin Islands",198,12070,2018,1,"2018-01"
"Montserrat",199,12070,2018,1,"2018-01"
"Sri Lanka",200,12070,2018,1,"2018-01"
"Pakistan",201,12070,2018,1,"2018-01"
"Turks and Caicos Islands",202,12070,2018,1,"2018-01"
"Cayman Islands",202,12070,2018,1,"2018-01"
"San Marino",204,12070,2018,1,"2018-01"
"British Virgin Islands",205,12070,2018,1,"2018-01"
"Anguilla",206,12070,2018,1,"2018-01"
"Bahamas",206,12070,2018,1,"2018-01"
"Eritrea",206,12070,2018,1,"2018-01"
"Gibraltar",206,12070,2018,1,"2018-01"
"Somalia",206,12070,2018,1,"2018-01"
"Tonga",206,12070,2018,1,"2018-01"
"Germany",1,12098,2018,2,"2018-02"
"Brazil",2,12098,2018,2,"2018-02"
"Portugal",3,12098,2018,2,"2018-02"
"Argentina",4,12098,2018,2,"2018-02"
"Belgium",5,12098,2018,2,"2018-02"
"Spain",6,12098,2018,2,"2018-02"
"Poland",7,12098,2018,2,"2018-02"
"Switzerland",8,12098,2018,2,"2018-02"
"France",9,12098,2018,2,"2018-02"
"Chile",10,12098,2018,2,"2018-02"
"Peru",11,12098,2018,2,"2018-02"
"Denmark",12,12098,2018,2,"2018-02"
"Colombia",13,12098,2018,2,"2018-02"
"Italy",14,12098,2018,2,"2018-02"
"Croatia",15,12098,2018,2,"2018-02"
"England",16,12098,2018,2,"2018-02"
"Mexico",17,12098,2018,2,"2018-02"
"Iceland",18,12098,2018,2,"2018-02"
"Sweden",19,12098,2018,2,"2018-02"
"Wales",20,12098,2018,2,"2018-02"
"Netherlands",21,12098,2018,2,"2018-02"
"Uruguay",22,12098,2018,2,"2018-02"
"Tunisia",23,12098,2018,2,"2018-02"
"USA",24,12098,2018,2,"2018-02"
"Costa Rica",25,12098,2018,2,"2018-02"
"Northern Ireland",26,12098,2018,2,"2018-02"
"Senegal",27,12098,2018,2,"2018-02"
"Slovakia",28,12098,2018,2,"2018-02"
"Austria",29,12098,2018,2,"2018-02"
"Paraguay",30,12098,2018,2,"2018-02"
"Republic of Ireland",31,12098,2018,2,"2018-02"
"Scotland",31,12098,2018,2,"2018-02"
"IR Iran",33,12098,2018,2,"2018-02"
"Serbia",34,12098,2018,2,"2018-02"
"Ukraine",35,12098,2018,2,"2018-02"
"Australia",36,12098,2018,2,"2018-02"
"Romania",36,12098,2018,2,"2018-02"
"Turkey",38,12098,2018,2,"2018-02"
"Congo DR",39,12098,2018,2,"2018-02"
"Bulgaria",40,12098,2018,2,"2018-02"
"Bosnia and Herzegovina",41,12098,2018,2,"2018-02"
"Morocco",42,12098,2018,2,"2018-02"
"Egypt",43,12098,2018,2,"2018-02"
"Montenegro",44,12098,2018,2,"2018-02"
"Greece",45,12098,2018,2,"2018-02"
"Czech Republic",46,12098,2018,2,"2018-02"
"Bolivia",47,12098,2018,2,"2018-02"
"Venezuela",48,12098,2018,2,"2018-02"
"Hungary",49,12098,2018,2,"2018-02"
"Jamaica",50,12098,2018,2,"2018-02"
"Cameroon",51,12098,2018,2,"2018-02"
"Nigeria",52,12098,2018,2,"2018-02"
"Panama",53,12098,2018,2,"2018-02"
"Ghana",54,12098,2018,2,"2018-02"
"Japan",55,12098,2018,2,"2018-02"
"Norway",56,12098,2018,2,"2018-02"
"Burkina Faso",57,12098,2018,2,"2018-02"
"Korea Republic",58,12098,2018,2,"2018-02"
"Albania",59,12098,2018,2,"2018-02"
"Algeria",60,12098,2018,2,"2018-02"
"Russia",61,12098,2018,2,"2018-02"
"Cape Verde Islands",62,12098,2018,2,"2018-02"
"Slovenia",63,12098,2018,2,"2018-02"
"Saudi Arabia",64,12098,2018,2,"2018-02"
"Honduras",65,12098,2018,2,"2018-02"
"Finland",66,12098,2018,2,"2018-02"
"Ecuador",67,12098,2018,2,"2018-02"
"China PR",68,12098,2018,2,"2018-02"
"Mali",69,12098,2018,2,"2018-02"
"Guinea",70,12098,2018,2,"2018-02"
"Côte d'Ivoire",71,12098,2018,2,"2018-02"
"Uzbekistan",72,12098,2018,2,"2018-02"
"Palestine",73,12098,2018,2,"2018-02"
"FYR Macedonia",74,12098,2018,2,"2018-02"
"Syria",75,12098,2018,2,"2018-02"
"Zambia",76,12098,2018,2,"2018-02"
"South Africa",77,12098,2018,2,"2018-02"
"Uganda",78,12098,2018,2,"2018-02"
"United Arab Emirates",78,12098,2018,2,"2018-02"
"Trinidad and Tobago",80,12098,2018,2,"2018-02"
"Benin",81,12098,2018,2,"2018-02"
"Lebanon",82,12098,2018,2,"2018-02"
"Luxembourg",83,12098,2018,2,"2018-02"
"Curacao",83,12098,2018,2,"2018-02"
"Iraq",85,12098,2018,2,"2018-02"
"Haiti",86,12098,2018,2,"2018-02"
"Estonia",87,12098,2018,2,"2018-02"
"Congo",88,12098,2018,2,"2018-02"
"El Salvador",89,12098,2018,2,"2018-02"
"Canada",89,12098,2018,2,"2018-02"
"Armenia",91,12098,2018,2,"2018-02"
"Cyprus",92,12098,2018,2,"2018-02"
"Belarus",93,12098,2018,2,"2018-02"
"Guinea-Bissau",94,12098,2018,2,"2018-02"
"Gabon",95,12098,2018,2,"2018-02"
"Faroe Islands",96,12098,2018,2,"2018-02"
"Sierra Leone",97,12098,2018,2,"2018-02"
"Israel",98,12098,2018,2,"2018-02"
"Libya",99,12098,2018,2,"2018-02"
"Georgia",100,12098,2018,2,"2018-02"
"Oman",101,12098,2018,2,"2018-02"
"India",102,12098,2018,2,"2018-02"
"Qatar",103,12098,2018,2,"2018-02"
"Mauritania",104,12098,2018,2,"2018-02"
"Zimbabwe",105,12098,2018,2,"2018-02"
"Kenya",106,12098,2018,2,"2018-02"
"Mozambique",107,12098,2018,2,"2018-02"
"Madagascar",108,12098,2018,2,"2018-02"
"Namibia",109,12098,2018,2,"2018-02"
"St. Kitts and Nevis",110,12098,2018,2,"2018-02"
"Niger",110,12098,2018,2,"2018-02"
"Vietnam",112,12098,2018,2,"2018-02"
"Turkmenistan",113,12098,2018,2,"2018-02"
"Rwanda",114,12098,2018,2,"2018-02"
"Kyrgyz Republic",115,12098,2018,2,"2018-02"
"Jordan",116,12098,2018,2,"2018-02"
"Nicaragua",117,12098,2018,2,"2018-02"
"Sudan",118,12098,2018,2,"2018-02"
"Azerbaijan",119,12098,2018,2,"2018-02"
"Korea DPR",120,12098,2018,2,"2018-02"
"New Zealand",121,12098,2018,2,"2018-02"
"Central African Republic",122,12098,2018,2,"2018-02"
"Philippines",123,12098,2018,2,"2018-02"
"Malawi",124,12098,2018,2,"2018-02"
"Tajikistan",125,12098,2018,2,"2018-02"
"Bahrain",126,12098,2018,2,"2018-02"
"Guatemala",127,12098,2018,2,"2018-02"
"Togo",128,12098,2018,2,"2018-02"
"Thailand",129,12098,2018,2,"2018-02"
"Comoros",130,12098,2018,2,"2018-02"
"Swaziland",131,12098,2018,2,"2018-02"
"Latvia",132,12098,2018,2,"2018-02"
"Liberia",133,12098,2018,2,"2018-02"
"Chinese Taipei",134,12098,2018,2,"2018-02"
"Ethiopia",135,12098,2018,2,"2018-02"
"Kazakhstan",136,12098,2018,2,"2018-02"
"Andorra",137,12098,2018,2,"2018-02"
"Equatorial Guinea",138,12098,2018,2,"2018-02"
"Yemen",139,12098,2018,2,"2018-02"
"Antigua and Barbuda",140,12098,2018,2,"2018-02"
"Angola",141,12098,2018,2,"2018-02"
"Myanmar",142,12098,2018,2,"2018-02"
"Burundi",143,12098,2018,2,"2018-02"
"Hong Kong",144,12098,2018,2,"2018-02"
"Lesotho",145,12098,2018,2,"2018-02"
"Tanzania",146,12098,2018,2,"2018-02"
"Lithuania",147,12098,2018,2,"2018-02"
"Afghanistan",148,12098,2018,2,"2018-02"
"Botswana",149,12098,2018,2,"2018-02"
"Maldives",150,12098,2018,2,"2018-02"
"Solomon Islands",151,12098,2018,2,"2018-02"
"Tahiti",152,12098,2018,2,"2018-02"
"Barbados",153,12098,2018,2,"2018-02"
"South Sudan",153,12098,2018,2,"2018-02"
"New Caledonia",155,12098,2018,2,"2018-02"
"Vanuatu",156,12098,2018,2,"2018-02"
"Mauritius",157,12098,2018,2,"2018-02"
"Papua New Guinea",158,12098,2018,2,"2018-02"
"Grenada",159,12098,2018,2,"2018-02"
"Indonesia",160,12098,2018,2,"2018-02"
"Suriname",160,12098,2018,2,"2018-02"
"Dominican Republic",160,12098,2018,2,"2018-02"
"Gambia",163,12098,2018,2,"2018-02"
"Guyana",164,12098,2018,2,"2018-02"
"Nepal",165,12098,2018,2,"2018-02"
"Moldova",166,12098,2018,2,"2018-02"
"Puerto Rico",166,12098,2018,2,"2018-02"
"Fiji",168,12098,2018,2,"2018-02"
"Chad",168,12098,2018,2,"2018-02"
"Dominica",170,12098,2018,2,"2018-02"
"St. Vincent / Grenadines",171,12098,2018,2,"2018-02"
"Cambodia",172,12098,2018,2,"2018-02"
"Singapore",173,12098,2018,2,"2018-02"
"Kuwait",174,12098,2018,2,"2018-02"
"Malaysia",175,12098,2018,2,"2018-02"
"St. Lucia",175,12098,2018,2,"2018-02"
"Kosovo",177,12098,2018,2,"2018-02"
"Belize",178,12098,2018,2,"2018-02"
"Sao Tome e Principe",179,12098,2018,2,"2018-02"
"Aruba",180,12098,2018,2,"2018-02"
"Cuba",181,12098,2018,2,"2018-02"
"Liechtenstein",182,12098,2018,2,"2018-02"
"Laos",183,12098,2018,2,"2018-02"
"Bermuda",184,12098,2018,2,"2018-02"
"Malta",185,12098,2018,2,"2018-02"
"Macau",186,12098,2018,2,"2018-02"
"Djibouti",187,12098,2018,2,"2018-02"
"Bhutan",188,12098,2018,2,"2018-02"
"Mongolia",189,12098,2018,2,"2018-02"
"Brunei Darussalam",190,12098,2018,2,"2018-02"
"Timor-Leste",191,12098,2018,2,"2018-02"
"Seychelles",192,12098,2018,2,"2018-02"
"Guam",192,12098,2018,2,"2018-02"
"American Samoa",194,12098,2018,2,"2018-02"
"Cook Islands",194,12098,2018,2,"2018-02"
"Samoa",194,12098,2018,2,"2018-02"
"Bangladesh",197,12098,2018,2,"2018-02"
"US Virgin Islands",198,12098,2018,2,"2018-02"
"Montserrat",199,12098,2018,2,"2018-02"
"Sri Lanka",200,12098,2018,2,"2018-02"
"Turks and Caicos Islands",201,12098,2018,2,"2018-02"
"Cayman Islands",201,12098,2018,2,"2018-02"
"Pakistan",203,12098,2018,2,"2018-02"
"San Marino",204,12098,2018,2,"2018-02"
"British Virgin Islands",205,12098,2018,2,"2018-02"
"Anguilla",206,12098,2018,2,"2018-02"
"Bahamas",206,12098,2018,2,"2018-02"
"Eritrea",206,12098,2018,2,"2018-02"
"Gibraltar",206,12098,2018,2,"2018-02"
"Somalia",206,12098,2018,2,"2018-02"
"Tonga",206,12098,2018,2,"2018-02"
"Germany",1,12126,2018,3,"2018-03"
"Brazil",2,12126,2018,3,"2018-03"
"Portugal",3,12126,2018,3,"2018-03"
"Argentina",4,12126,2018,3,"2018-03"
"Belgium",5,12126,2018,3,"2018-03"
"Poland",6,12126,2018,3,"2018-03"
"Spain",6,12126,2018,3,"2018-03"
"Switzerland",8,12126,2018,3,"2018-03"
"France",9,12126,2018,3,"2018-03"
"Chile",10,12126,2018,3,"2018-03"
"Peru",11,12126,2018,3,"2018-03"
"Denmark",12,12126,2018,3,"2018-03"
"Colombia",13,12126,2018,3,"2018-03"
"Italy",14,12126,2018,3,"2018-03"
"Croatia",15,12126,2018,3,"2018-03"
"England",16,12126,2018,3,"2018-03"
"Mexico",17,12126,2018,3,"2018-03"
"Iceland",18,12126,2018,3,"2018-03"
"Sweden",19,12126,2018,3,"2018-03"
"Wales",20,12126,2018,3,"2018-03"
"Netherlands",21,12126,2018,3,"2018-03"
"Uruguay",22,12126,2018,3,"2018-03"
"Tunisia",23,12126,2018,3,"2018-03"
"Northern Ireland",24,12126,2018,3,"2018-03"
"USA",25,12126,2018,3,"2018-03"
"Costa Rica",26,12126,2018,3,"2018-03"
"Senegal",27,12126,2018,3,"2018-03"
"Austria",28,12126,2018,3,"2018-03"
"Slovakia",29,12126,2018,3,"2018-03"
"Paraguay",30,12126,2018,3,"2018-03"
"Republic of Ireland",31,12126,2018,3,"2018-03"
"Scotland",32,12126,2018,3,"2018-03"
"IR Iran",33,12126,2018,3,"2018-03"
"Serbia",34,12126,2018,3,"2018-03"
"Ukraine",35,12126,2018,3,"2018-03"
"Romania",36,12126,2018,3,"2018-03"
"Australia",37,12126,2018,3,"2018-03"
"Turkey",38,12126,2018,3,"2018-03"
"Congo DR",39,12126,2018,3,"2018-03"
"Bulgaria",40,12126,2018,3,"2018-03"
"Bosnia and Herzegovina",41,12126,2018,3,"2018-03"
"Morocco",42,12126,2018,3,"2018-03"
"Czech Republic",43,12126,2018,3,"2018-03"
"Egypt",44,12126,2018,3,"2018-03"
"Greece",45,12126,2018,3,"2018-03"
"Montenegro",46,12126,2018,3,"2018-03"
"Bolivia",47,12126,2018,3,"2018-03"
"Venezuela",48,12126,2018,3,"2018-03"
"Jamaica",49,12126,2018,3,"2018-03"
"Hungary",50,12126,2018,3,"2018-03"
"Cameroon",51,12126,2018,3,"2018-03"
"Nigeria",52,12126,2018,3,"2018-03"
"Panama",53,12126,2018,3,"2018-03"
"Ghana",54,12126,2018,3,"2018-03"
"Japan",55,12126,2018,3,"2018-03"
"Burkina Faso",56,12126,2018,3,"2018-03"
"Norway",57,12126,2018,3,"2018-03"
"Albania",58,12126,2018,3,"2018-03"
"Korea Republic",59,12126,2018,3,"2018-03"
"Algeria",60,12126,2018,3,"2018-03"
"Cape Verde Islands",61,12126,2018,3,"2018-03"
"Slovenia",62,12126,2018,3,"2018-03"
"Russia",63,12126,2018,3,"2018-03"
"Honduras",64,12126,2018,3,"2018-03"
"Ecuador",65,12126,2018,3,"2018-03"
"China PR",65,12126,2018,3,"2018-03"
"Mali",67,12126,2018,3,"2018-03"
"Finland",68,12126,2018,3,"2018-03"
"Saudi Arabia",69,12126,2018,3,"2018-03"
"Guinea",70,12126,2018,3,"2018-03"
"Côte d'Ivoire",71,12126,2018,3,"2018-03"
"Uzbekistan",72,12126,2018,3,"2018-03"
"Palestine",73,12126,2018,3,"2018-03"
"Syria",74,12126,2018,3,"2018-03"
"FYR Macedonia",75,12126,2018,3,"2018-03"
"South Africa",76,12126,2018,3,"2018-03"
"Zambia",77,12126,2018,3,"2018-03"
"Uganda",78,12126,2018,3,"2018-03"
"Trinidad and Tobago",79,12126,2018,3,"2018-03"
"United Arab Emirates",79,12126,2018,3,"2018-03"
"Benin",81,12126,2018,3,"2018-03"
"Curacao",82,12126,2018,3,"2018-03"
"Luxembourg",83,12126,2018,3,"2018-03"
"Iraq",83,12126,2018,3,"2018-03"
"Haiti",85,12126,2018,3,"2018-03"
"Estonia",86,12126,2018,3,"2018-03"
"El Salvador",87,12126,2018,3,"2018-03"
"Lebanon",87,12126,2018,3,"2018-03"
"Congo",87,12126,2018,3,"2018-03"
"Canada",90,12126,2018,3,"2018-03"
"Armenia",91,12126,2018,3,"2018-03"
"Cyprus",92,12126,2018,3,"2018-03"
"Belarus",93,12126,2018,3,"2018-03"
"Israel",94,12126,2018,3,"2018-03"
"Gabon",95,12126,2018,3,"2018-03"
"Guinea-Bissau",96,12126,2018,3,"2018-03"
"Faroe Islands",97,12126,2018,3,"2018-03"
"Sierra Leone",98,12126,2018,3,"2018-03"
"India",99,12126,2018,3,"2018-03"
"Libya",99,12126,2018,3,"2018-03"
"Qatar",101,12126,2018,3,"2018-03"
"Georgia",101,12126,2018,3,"2018-03"
"Oman",103,12126,2018,3,"2018-03"
"Mauritania",104,12126,2018,3,"2018-03"
"Kenya",105,12126,2018,3,"2018-03"
"Mozambique",105,12126,2018,3,"2018-03"
"St. Kitts and Nevis",107,12126,2018,3,"2018-03"
"Zimbabwe",108,12126,2018,3,"2018-03"
